Index,Date,Title,Outlets,Country,NATO_url
9,14.03.2020,Coronavirus: Western leaders sold their people for profit,Tsargrad TV,US,https://euvsdisinfo.eu/report/coronavirus-western-leaders-sold-their-people-for-profit/
0,14.03.2020,Americans were ill with coronavirus in September 2019 and hid it,svpressa.ru,"China, Japan, US",https://euvsdisinfo.eu/report/americans-were-ill-with-coronavirus-in-september-2019-and-hid-it/
1,14.03.2020,Coronavirus got on Earth out of space through a meteorite and spreads through the wind,Sputnik Czech,China,https://euvsdisinfo.eu/report/coronavirus-got-on-earth-out-of-space-through-a-meteorite-and-spreads-through-the-wind/
2,13.03.2020,There is not the slightest trace of a coronavirus pandemic,southfront.org,US,https://euvsdisinfo.eu/report/there-is-not-the-slightest-trace-of-a-coronavirus-pandemic/
3,13.03.2020,"WHO received orders from ""above"" to declare a coronavirus pandemic",southfront.org,US,https://euvsdisinfo.eu/report/who-received-orders-from-above-to-declare-a-coronavirus-pandemic/
4,13.03.2020,The decision to go ahead on the coronavirus pandemic was taken at the Davos Forum by the Rothschilds and the Gates,southfront.org,US,https://euvsdisinfo.eu/report/the-decision-to-go-ahead-on-the-coronavirus-pandemic-was-taken-at-the-davos-forum-by-the-rothschilds-and-the-gates/
5,13.03.2020,"Force vaccination, forcing brain debilitating agents, will be introduced as the coronavirus pandemic is declared",southfront.org,"Canada, Australia, Israel, UK, US",https://euvsdisinfo.eu/report/force-vaccination-forcing-brain-debilitating-agents-will-be-introduced-as-the-coronavirus-pandemic-is-declared/
6,13.03.2020,"The coronavirus pandemic: nano-chips might be injected together with vaccines, allowing ""them"" to control your money",southfront.org,US,https://euvsdisinfo.eu/report/the-coronavirus-pandemic-nano-chips-might-be-injected-together-with-vaccines-allowing-them-to-control-your-money/
7,13.03.2020,The coronavirus is a pretext for the Global Elites' ambitions to reduce world population,southfront.org,US,https://euvsdisinfo.eu/report/the-coronavirus-is-a-pretext-for-the-global-elites-ambitions-to-reduce-world-population/
8,13.03.2020,"""Coronavirus"" deaths in Italy might have been caused by common flu",southfront.org,"Italy, US",https://euvsdisinfo.eu/report/coronavirus-deaths-in-italy-might-have-been-caused-by-common-flu/
9,13.03.2020,The coronavirus moves us towards a totalitarian state of the world and the introduction of Agenda ID2020,southfront.org,US,https://euvsdisinfo.eu/report/the-coronavirus-moves-us-towards-a-totalitarian-state-of-the-world-and-the-introduction-of-agenda-id2020/
0,13.03.2020,Cash is banned in many Scandinavian countries,southfront.org,"Iceland, Denmark, Norway, Finland, Sweden",https://euvsdisinfo.eu/report/cash-is-banned-in-many-scandinavian-countries/
1,13.03.2020,Coronavirus - artificially created biological weapon,izborsk.md,"China, Russia, Ukraine, US",https://euvsdisinfo.eu/report/coronavirus-artificially-created-biological-weapons/
2,13.03.2020,Coronavirus and economic crisis caught the EU by surprise because of its Russophobia,Sputnik Belarus - Russian,Russia,https://euvsdisinfo.eu/report/coronavirus-and-economic-crisis-caught-the-eu-by-surprise-because-of-its-russophobia/
3,13.03.2020,The coronavirus puts EU's existence into question,rubaltic.ru,Russia,https://euvsdisinfo.eu/report/the-coronavirus-puts-eus-existence-into-question/
4,13.03.2020,The coronavirus is a US biological weapon to reduce the planet's population,geopolitica.ru,"China, US",https://euvsdisinfo.eu/report/the-coronavirus-is-a-us-biological-weapon-to-reduce-the-planets-population/
5,13.03.2020,US preparing a military invasion of Mexico,Sputnik Mundo,"Mexico, US",https://euvsdisinfo.eu/report/us-prepares-military-invasion-mexico-destabilised-george-soros/
6,13.03.2020,Covid-19 will allow total control of the population through forced vaccination and chips,NewsFront Spanish,"Switzerland, US",https://euvsdisinfo.eu/report/covid-19-will-allow-total-control-population-forced-vaccination-chips/
7,13.03.2020,NATO manipulated the coronavirus crisis into a sort of armed conflict,NewsFront Spanish,US,https://euvsdisinfo.eu/report/nato-manipulated-coronavirus-crisis-sort-of-armed-conflict/
8,12.03.2020,Closer cooperation with Europe turned into a catastrophe for Ukraine,News-Front - YouTube,Ukraine,https://euvsdisinfo.eu/report/cooperation-with-europe-turned-into-a-catastrophe-for-ukraine/
9,12.03.2020,Stalin did not get his hands dirty while signing a document with Hitler while European leaders did,RT France,"UK, Russia, Poland, France",https://euvsdisinfo.eu/report/europe-is-responsible-of-wwii-not-russia-stalin-never-got-his-hands-dirty-while-signing-a-document-with-hitler-while-european-leaders-did/
0,12.03.2020,Russian defendant in MH17 trial denied access to own case file,Sputnik News English,"Russia, The Netherlands",https://euvsdisinfo.eu/report/russian-defendant-in-mh17-trial-deprived-of-access-to-own-case-file/
1,12.03.2020,Coronavirus is psychological warfare against enemies like China and Iran,Sputnik Spain,"Iran, China, US",https://euvsdisinfo.eu/report/coronavirus-not-pandemic-tool-psychological-warfare-china-iran/
2,12.03.2020,Covid-19 is a rehearsal for the true apocalyptic weapon,Sputnik Spain,US,https://euvsdisinfo.eu/report/covid-19-rehearsal-true-apocalyptic-weapon/
3,12.03.2020,Covid-19 will serve for hacking the global system,Sputnik Spain,US,https://euvsdisinfo.eu/report/covid-19-hack-global-system/
4,12.03.2020,"COVID-19 is an act by the British as part of operation ""Coronavirus"".",News Front Bulgarian,"Italy, UK",https://euvsdisinfo.eu/report/covid-19-is-an-act-by-the-british-as-part-of-operation-coronavirus/
5,11.03.2020,"The MH17 show trial is not about justice, but information warfare",One World,"Ukraine, The Netherlands",https://euvsdisinfo.eu/report/the-mh17-trial-is-not-about-justice-but-information-warfare/
6,11.03.2020,Most coronavirus patients are anti-American,RT web Arabic,US,https://euvsdisinfo.eu/report/most-coronavirus-patients-are-anti-american/
7,11.03.2020,Turkey-Greece crisis has taken NATO to its limit,News Front,"Greece, Turkey",https://euvsdisinfo.eu/report/turkey-greece-crisis-taken-nato-limit/
8,11.03.2020,Real purpose of Istanbul Convention is to abolish the family institution,Livenews.am,Armenia,https://euvsdisinfo.eu/report/the-real-purpose-of-the-istanbul-convention-is-to-abolish-the-family-institution/
9,11.03.2020,Pro-Turkish Soros wants to appoint a president in Karabakh,politik.am,Armenia,https://euvsdisinfo.eu/report/pro-turkish-soros-wants-to-appoint-a-president-in-karabakh/
0,11.03.2020,The White Helmets are storing toxic chemicals,"RT web Arabic, almarsad, revo-front, shamra, syria-scope, ronahi, emeknes, libyanews, khabarmasr, nabd, sahafah24, na-m, shafaqna, kachaf, mulhak,pen-news,  syriantelegraph, kol-masr, albidda, akhbar24, klyoum, akhbar24, rtarab, khabaralyoum, saadaonline, akhbarlibya, shamra","Turkey, US, Syria",https://euvsdisinfo.eu/report/the-white-helmet-are-storing-toxic-chemicals/
1,11.03.2020,"Previous Russian Constitution was dictated by the US, the new one will be based on Russian fundamental values","Pervyi kanal - Vremya Pokazhet, Tsargrad TV","Russia, US",https://euvsdisinfo.eu/report/previous-russian-constitution-was-dictated-by-the-us-the-new-one-will-be-based-on-russian-fundamental-values/
2,11.03.2020,NATO is responsible for Afghanistan's destruction,RT Spanish,Afghanistan,https://euvsdisinfo.eu/report/nato-responsible-afghanistan-destruction/
3,11.03.2020,West punishes Russia for the crime of being Russia,Sputnik Georgia,"Russia, US",https://euvsdisinfo.eu/report/tyler-durden-west-punishes-russia-for-the-crime-of-being-russia/
4,11.03.2020,The West perceives itself as a colonizer of post-Soviet states,RuBaltic,"Ukraine, Belarus, Poland",https://euvsdisinfo.eu/report/the-west-perceives-itself-as-a-colonizer-of-post-soviet-states-very-bleak-prospects-of-eurointegration/
5,11.03.2020,The West tries to dismiss Putin and destroy Russia,"Polnyi contact @ Radio Vesti, time 34:56 - 35:45","Russia, US",https://euvsdisinfo.eu/report/the-west-tries-to-dismiss-putin-and-destroy-russia/
6,11.03.2020,The US has taken Ukraine under external control,"Polnyi Kontakt @ Radio Vesti, time 32:26 - 32:34; TASS","Russia, Ukraine, US",https://euvsdisinfo.eu/report/the-us-has-taken-ukraine-under-external-control/
7,11.03.2020,US is going to teach tolerance of sodomy through social networks,"geworld.ge, Moscow - Third Rome, inform-relig.ru",US,https://euvsdisinfo.eu/report/us-is-going-to-teach-sodomite-tolerance-through-social-networks/
8,11.03.2020,The EU is a warring party in the war in Ukraine,Sputnik Germany,"Russia, Ukraine",https://euvsdisinfo.eu/report/the-eu-is-a-warring-party-in-the-war-in-ukraine/
9,10.03.2020,The MH17 was shot down by a Ukrainian fighter,News Front Hungary,"Australia, Ukraine, The Netherlands, Belgium",https://euvsdisinfo.eu/report/an-australian-jurist-told-the-mh17-was-shot-down-by-a-ukrainian-fighter/
0,10.03.2020,Mainstream media and governments overestimate the coronavirus threat,South Front,"Italy, China, Turkey, US",https://euvsdisinfo.eu/report/mainstream-media-and-governments-overestimate-the-coronavirus-threat/
1,10.03.2020,The coronavirus represents the end of globalisation,Geopolitica.ru,US,https://euvsdisinfo.eu/report/the-coronavirus-represents-the-end-of-globalisation/
2,10.03.2020,The global elites did not expect the coronavirus to behave inadequately,Geopolitica.ru,US,https://euvsdisinfo.eu/report/the-global-elites-did-not-expect-the-coronavirus-to-behave-inadequately/
3,10.03.2020,The French police set fire to the Paris Fouquet's Restaurant,RT France,France,https://euvsdisinfo.eu/report/the-french-police-set-fire-on-the-paris-fouquets-restaurant/
4,10.03.2020,Russian land-seizing is such a crazy European paranoia,"RT web Arabic, raialyoum, kachaf, yemen-now, kol-masr, sahafatak, emeknes, headtopics, albidda, akhbarlibya, aliraq, bbcnews1, saadaonline,","Russia, US",https://euvsdisinfo.eu/report/russian-land-seizing-is-such-a-crazy-european-paranoia/
5,10.03.2020,Dutch intelligence found no trace of the Buk antiaircraft missile,Sputnik Italia,"Malaysia, Russia, Ukraine, The Netherlands",https://euvsdisinfo.eu/report/dutch-military-intelligence-has-found-no-trace-of-the-buk-antiaircraft-missile-capable-of-shooting-down-the-mh17-near-the-crash-zone/
6,10.03.2020,Coronavirus may have been created in the USA as a biological weapon,Geopolitica.ru,US,https://euvsdisinfo.eu/report/the-coronavirus-may-have-been-created-in-the-usa-as-a-biological-weapon/
7,10.03.2020,Liberalism has facilitated the spread of the coronavirus,Geopolitica.ru,US,https://euvsdisinfo.eu/report/liberalism-has-facilitated-the-spread-of-the-coronavirus/
8,09.03.2020,The outcome of the MH17 trial is predetermined,South Front,The Netherlands,https://euvsdisinfo.eu/report/the-outcome-of-the-mh17-trial-is-predetermined/
9,09.03.2020,"Downed MH17 trial is a show, the irrefutable evidence of Russia's innocence is rejected",ria.ru,"Malaysia, Russia, Ukraine, The Netherlands",https://euvsdisinfo.eu/report/downed-mh17s-trial-is-a-show-the-irrefutable-evidence-of-russias-innocence-is-rejected/
0,09.03.2020,The MH17 trial suffers from political amnesia,Tsargrad.tv,"Ukraine, The Netherlands",https://euvsdisinfo.eu/report/the-mh17-trial-suffers-from-political-amnesia/
1,09.03.2020,The trial in The Hague on flight MH17 is based on Ukraine's fakes,RIA FAN,"Russia, Ukraine",https://euvsdisinfo.eu/report/the-trial-in-the-hague-on-flight-mh17-is-based-on-ukraines-fakes/
2,09.03.2020,The MH17 trial: not objective; not professional,Vesti @ Rossiya 24 [00:00 - 00:25; 02:47 - 03:06; 05:06 - 05:12].,The Netherlands,https://euvsdisinfo.eu/report/the-mh17-trial-not-objective-not-professional/
3,09.03.2020,The JIT builds all its conclusions on doubtful data,Vesti @ Rossiya 24 time 35:46 to 35:54,The Netherlands,https://euvsdisinfo.eu/report/the-joint-investigation-team-builds-all-its-conclusions-on-doubtful-data-from-social-networks/
4,09.03.2020,JIT investigation of MH17 crash is not efficient,Rossia 24,"Russia, Ukraine, The Netherlands",https://euvsdisinfo.eu/report/the-jit-investigation-of-mh17-crash-is-nor-efficient-neither-professional/
5,09.03.2020,"The MH17 trial is ""arranged"", it intends to whitewash Ukraine and make Russia the culprit",Tsargrad TV,"Russia, Ukraine, The Netherlands",https://euvsdisinfo.eu/report/the-mh17-trial-is-arranged-it-intends-to-whitewash-ukraine-and-make-russia-the-culprit/
6,09.03.2020,MH 17 BUK missile was delivered to the Soviet Republic of Ukraine and never returned to Russia,RT Germany YouTube,"Malaysia, Russia, Ukraine, The Netherlands",https://euvsdisinfo.eu/report/mh-17-buk-missile-was-delivered-to-soviet-republic-of-ukraine-and-never-returned-to-russia/
7,09.03.2020,American analysts decided to restore the territory of the Third Reich,Sputnik Poland,"US, Germany, Poland",https://euvsdisinfo.eu/report/american-analysts-decided-to-restore-the-territory-of-the-third-reich/
8,09.03.2020,Polish politicians ready to support the territorial rebirth of the Third Reich to weaken Russia,Sputnik Poland,"Russia, Germany, Poland",https://euvsdisinfo.eu/report/the-polish-politicians-would-be-ready-to-support-the-territorial-rebirth-of-the-third-reich-in-order-to-weaken-russia/
9,09.03.2020,USA hopes to partition Russia after the end of Putin’s Presidency,Sputnik Poland,"Russia, Ukraine, US, Georgia",https://euvsdisinfo.eu/report/the-usa-hopes-that-after-the-end-of-putins-presidency-there-will-be-a-possibility-for-the-partition-of-russia/
0,09.03.2020,"Belgium, just like Malaysia, believes the MH17 trial is politically biased against Russia",Sputnik Belarus - Russian,"Australia, Malaysia, Russia, Ukraine, The Netherlands, Belgium",https://euvsdisinfo.eu/report/belgium-just-like-malaysia-believes-the-mh17-trial-is-politically-biased-against-russia/
1,09.03.2020,Russiagate never had any real basis,Geopolitica.ru,"Russia, US",https://euvsdisinfo.eu/report/russiagate-never-had-any-real-basis-it-originated-in-washingtons-labyrinthine-power-struggles/
2,09.03.2020,Coronavirus was spread around the world from the US biological laboratories,NewsFront Deutsch,"China, US",https://euvsdisinfo.eu/report/coronavirus-was-spread-around-the-world-from-the-worldwide-us-biological-laboratories/
3,08.03.2020,British cyber forces are attacking Russia with anti-Russian fuss,New Eastern Outlook,"UK, Russia",https://euvsdisinfo.eu/report/british-cyber-forces-are-attacking-russia-with-anti-russian-fuss/
4,08.03.2020,Crimea became Russian in full compliance with international law after a referendum,"Sputnik France, RT France","Russia, Ukraine",https://euvsdisinfo.eu/report/crimea-became-russian-in-full-compliance-with-international-law-after-a-referendum/
5,08.03.2020,CIA-controlled SBU shot MH17,News-Front,"Russia, Ukraine, US, The Netherlands",https://euvsdisinfo.eu/report/cia-controlled-sbu-shot-mh17/
6,08.03.2020,In February 2014 a Coup d'Etat took place in Kiev,Sputnik France,Ukraine,https://euvsdisinfo.eu/report/in-february-2014-a-coup-detat-took-place-in-kiev/
7,08.03.2020,Empty chairs for MH17 victims outside Russia's Hague Embassy: It's a fake,RIA FAN,"Russia, The Netherlands",https://euvsdisinfo.eu/report/empty-chairs-for-mh17-victims-outside-russias-hague-embassy-its-a-fake/
